Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Chauhar,843101,,,[],,,0,0,"A true love story from Bihar, Chauhar explores the never seen facts about the Indian society. The story is based on a popular love saga remembered as 'Reshma-Chauharmal Ka Khela'.",,2017,0,0.6,False,2017-02-10,Chauhar,en,,0.0,0
Rangoon,392271,https://www.youtube.com/watch?v=B-tC0wcIu24,Vishal Bhardwaj,"['Saif Ali Khan', 'Shahid Kapoor', 'Kangana Ranaut', 'Richard McCabe', 'Alex Avery', 'Amruta Khanvilkar', 'Surendra Pal', 'Gajraj Rao', 'Lin Laishram']",,"War, History, Drama, Romance",12003848,0,"Julia travels to the Indo-Burma border to perform for the troops during the World War II, on the insistence of Billimoria, her lover. She finds herself in love with Jemadar Malik, a soldier there.",,2017,167,4.536,False,2017-02-24,रंगून,hi,Love. War. Deceit,6.113,31
Wedding Anniversary,444869,,Shekhar S. Jha,"['Nana Patekar', 'Mahie Gill', 'Priyanshu Chatterjee', 'Shruti Marathe']",,Drama,0,0,Kahani met her Prince Charming Nirbhay in Goa for the first time and fell in love. So far their journey together has been excellent and today is their first wedding anniversary.,,2017,108,1.3,False,2017-02-24,Wedding Anniversary,hi,,3.0,1
Mona Darling,468513,,Shashi Sudigala,"['Anushman Jha', 'Divya Menon', 'Suzanna Mukherjee', 'Sanjay Suri']",,"Thriller, Horror",0,0,"A contemporary who-dunnit, with a splash of supernatural, set in a college campus somewhere in India (a la Indian Institute Of Technology) where a few mysterious deaths occur and the only common link between the victims is that, seconds before their deaths, they all accepted a 'facebook friend request' from a certain profile page of Mona_Darling. The person behind the said page, Mona happens to be missing. Her friend, and a fellow student, Sarah recruits the help of a classmate, Wiki - a borderline sociopathic genius. This odd-couple of amateur sleuths carry on their investigation as the story leads them into unexpected corners and terrifying revelations. It's a pacy thriller, confined to limited locations on one single campus, populated by fresh, sexy, young characters that can be executed on a fairly shoestring budget. More importantly it captures the present zeitgeist of young India and its obsession with social networking.",,2017,103,1.4,False,2017-02-24,मोना डार्लिंग,hi,,4.0,2
Commando 2 -  The Black Money Trail,444713,https://www.youtube.com/watch?v=gO4ZIgHOR50,Deven Bhojani,"['Vidyut Jammwal', 'Adah Sharma', 'Freddy Daruwala', 'Suhail Nayyar', 'Thakur Anoop Singh', 'Shefali Shah', 'Esha Gupta', 'Adil Hussain', 'Kanan Arunachalam', 'Jeet Raidutt']",,"Action, Thriller",0,0,"India's most wanted Black Money agent, Vicky Chaddha, gets arrested in Malaysia and is kept in a safe house by the Malaysian authorities, along with his wife. A team of four is being sent to Malaysia to bring them to India. Apart from the growth of inter-personal relationships, the mission has quite a few twists and turns on its way. The story follows Karan as he uses his brain and brawn to recover all of the laundered black money.",,2017,123,15.088,False,2017-03-02,कमांडो 2,hi,,6.0,32
Jeena Isi Ka Naam Hai,444940,,Keshhav Panneriy,"['Arbaaz Khan', 'Himansh Kohli', 'Ashutosh Rana', 'Manjari Fadnnis', 'Prem Chopra', 'Rati Agnihotri', 'Supriya Pathak']",,Drama,0,0,"The film presents the naïve vulnerability of human life, the sincere saga of love and pain, and the glimpse of human emotions in raw form. So much of human nature is captured within the frames of the film, yet it takes you to the various land giving a realistic view of existence - the story traversing from a small town of Rajasthan, moving to the city of dreams - Mumbai and then goes on to the city that never sleeps - New York, ride us through interesting characters, each one with a diverse and unique character adding slice of life.",,2017,173,1.224,False,2017-03-03,Jeena Isi Ka Naam Hai,hi,,2.0,1
Badrinath Ki Dulhania,413646,https://www.youtube.com/watch?v=gzFs5nfs9cE,Shashank Khaitan,"['Varun Dhawan', 'Alia Bhatt', 'Shweta Basu Prasad', 'Gauahar Khan', 'Sahil Vaid', 'Shiv Darshan', 'Aakanksha Singh', 'Puneet Singh Ratn', 'Yash Sinha', 'Gaurav Pandey', 'Swanand Kirkire', 'Rituraj Singh', 'Kanupriya Pandit', 'Aparshakti Khurana', 'Sukhmani Lamba', 'Rajendra Sethi']",,"Drama, Comedy, Romance",0,0,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role,http://dharma-production.com/movie/badrinath-ki-dulhania_2017,2017,139,8.62,False,2017-03-10,Badrinath Ki Dulhania,hi,,6.339,112
Aa Gaya Hero,447823,,Dipankar Senapati,"['Govinda', 'Poonam Pandey', 'Richa Sharma', 'Chandrachur Singh', 'Makrand Deshpande', 'Vikas Anand', 'Ashutosh Rana', 'Harish Kumar']",,Action,0,0,"An Ideal fearless cop becomes a nightmare for law breakers.The film revolves around a fearless cop, ACP Ravindra Varma (Govinda) who lays down a unique plan to nab the local goons by putting up a play act. He calls his technique, Abhinay Chakra. Through the film, we see him con goons and corrupt politicians into accepting their crimes by indulging them in fake situations.",,2017,125,1.091,False,2017-03-17,Aa Gaya Hero,hi,,5.9,6
Trapped,9039,https://www.youtube.com/watch?v=lv6tJGK3kPE,Luis Mandoki,"['Charlize Theron', 'Courtney Love', 'Kevin Bacon', 'Stuart Townsend', 'Dakota Fanning', 'Pruitt Taylor Vince', 'Colleen Camp', 'Steve Rankin', 'Garry Chalk', 'Jodie Markell', 'Matt Koby', 'Gerry Becker', 'Andrew Airlie', 'Randi Lynne', 'J. B. Bivens']",,"Action, Crime, Thriller",30000000,13414416,"When their daughter is kidnapped by experienced nappers, the Jennings turn the tables on this seemingly foolproof plan.",,2002,106,12.623,False,2002-09-20,Trapped,en,It was the perfect plan until she refused to be the perfect victim!,6.213,500
Mantra,933138,https://www.youtube.com/watch?v=j7PnTRTF5tQ,Alex Suarez,"['Dan Franklin', 'Alex Suarez', 'Drake Rodger', 'Karen Jean Olds', 'Manny Shih', 'Mathenee Treco', 'Sharayu Mahale', 'Gracie Lacey', 'Roy Abramsohn', 'Maisy Kay', 'Candice Cruz', 'Danielle Kay', 'Joe Salling', 'Angela Griswold', 'Mark Norwood', 'Frank Romeo', 'Aj Jolivette', 'Jenny Suarez', 'Peter Teulings', 'Lori Gallagher']",,"Thriller, Horror",0,0,A young man who is haunted by his murdered brother turns to a psychiatrist whose unorthodox treatment twists his world even further.,,2022,103,2.029,False,2022-10-11,Mantra,en,,0.0,0
Machine,449510,https://www.youtube.com/watch?v=Ayym-GOFYAc,Mustan Alibhai Burmawalla,"['Mustafa Burmawala', 'Kiara Advani', 'Rishabh Arora', 'Shabbir Burmawala', 'Carla Dennis', 'Supriya Karnik', 'Mridanjli Rawal', 'Ronit Roy', 'Sharat Saxena', 'Kishori Shahane', 'Eshan Shankar', 'Dalip Tahil', 'Vivek Vaswani', 'Mayuresh Wadkar']",,"Action, Romance, Comedy",3851785,500732,"Machine depicts the story of racing enthusiasts , who meet each other under mysterious circumstances. As their bond becomes stronger, they eventually fall in love. However, new things begin to unfold, which change their lives forever",,2017,148,1.73,False,2017-03-17,Machine,hi,,4.2,6
Phillauri,413421,https://www.youtube.com/watch?v=dx5FtRmuTqE,Anshai Lal,"['Anushka Sharma', 'Diljit Dosanjh', 'Suraj Sharma', 'Mehreen Pirzada', 'Manav Vij', 'Nidhi Bisht', 'Yulian Shchukin', 'Abhishek Banerjee']",,"Fantasy, Comedy, Romance, Drama",0,0,A man is forced to marry a tree to ward off ill-luck that surrounds his love-life which turns into a nightmare when the tree is embodied by a spirit with an unfinished business.,,2017,138,2.32,False,2017-03-24,फिल्लौरी,hi,Some love stories last beyond a lifetime,6.3,27
Bhanwarey,496351,,Shaurya Singh,"['Shaurya Singh', 'Karhan Dev', 'Jashan Singh', 'Priyanka Shukla']",,Comedy,0,0,"Set in the late 90s in Delhi, Bhanwarey revolves around three friends and how they accidentally get involved in wrongdoings while trying to cure their sexual problem of premature ejaculation and to solve them and eventually get trapped between the law and a couple of gangster groups.",,2017,120,0.6,False,2017-03-24,Bhanwarey,hi,,0.0,0
Anaarkali of Aarah,449361,,Avinash Das,"['Swara Bhasker', 'Sanjay Mishra', 'Pankaj Tripathi', 'Mayur More', 'Ishtiyak Khan', 'Nitin Arora', 'Brijesh Karanwal', 'Vijay Kumar']",,Drama,0,0,"Hailing from Aarah in Bihar, Anarkali is an item girl, famous for her vocals, suggestive dance moves and innuendo laden lyrics. She enjoys her stardom and revels in the lusty glances. The singer acknowledges that she is no saint and even makes peace with the hatred she evokes among civilised society but what she refuses to tolerate is being exploited in public by an influential politician.",,2017,113,1.747,False,2017-03-24,Anaarkali of Aarah,hi,,6.7,10
Naam Shabana,441071,https://www.youtube.com/watch?v=OP_dV87Vj5Q,Shivam Nair,"['Taapsee Pannu', 'Akshay Kumar', 'Prithviraj Sukumaran', 'Manoj Bajpayee', 'Anupam Kher', 'Danny Denzongpa', 'Madhurima Tuli', 'Murali Sharma', 'Zakir Hussain', 'Bhuvan Arora', 'Manav Vij']",,Thriller,0,0,Shabana Khan is the special agent who is entrusted the task of assassinating a deadly arms dealer by the Indian Intelligence Agencies.,,2017,147,6.817,False,2017-03-31,नाम शबाना,hi,,5.85,40
Laali Ki Shaadi Mein Laaddoo Deewana,451316,,Manish Harishankar,"['Vivaan Shah', 'Akshara Haasan', 'Gurmeet Choudhary', 'Sanjay Mishra', 'Darshan Jariwala', 'Ravi Kishan', 'Saurabh Shukla']",,"Music, Comedy, Drama",0,0,Laali and Ladoo get trapped in a royal wedding that takes place in Vadodara.,,2017,130,1.733,False,2017-04-07,Laali Ki Shaadi Mein Laaddoo Deewana,hi,,0.0,0
Mirza Juuliet,452334,https://www.youtube.com/watch?v=MyHeAHJUuhc,Rajesh Ram Singh,"['Darshan Kumaar', 'Pia Bajpiee', 'Priyanshu Chatterjee']",,Drama,0,0,"The world is full of fascination and obsessions. Different people have different desires and goals in life. For some its power, for some its money, for some its someone and for some its plain crazy love.The real question is that to what level can one rise or fall for his/her dream or aspirations. Mirza Juuliet is the story of such strong emotions like love, hatred, lust, trust, friendship, deceit, manipulation and above all a mixed confusion of all these emotions.",,2017,130,0.734,False,2017-04-07,Mirza Juuliet,hi,,5.0,3
Hotel Salvation,413727,https://www.youtube.com/watch?v=Que1V8IEcEU,Shubhashish Bhutiani,"['Adil Hussain', 'Lalit Behl', 'Geetanjali Kulkarni', 'Palomi Ghosh', 'Navnindra Behl', 'Anil K Rastogi']",,"Comedy, Drama",0,0,"An ominous dream convinces 77-year-old Dayanand Kumar that his end could be near. He takes the news to his son Rajiv, knowing he wants to breathe his last in the holy city of Varanasi and end the cycle of rebirth, by attaining salvation. Being the dutiful son he is, Rajiv is left with no choice but to drop everything and make the journey with his stubborn father. Daya and Rajiv check into Mukti Bhawan (Hotel Salvation) in Varanasi, a guesthouse devoted to people who want to die there. But as the days go by, Rajiv struggles to juggle his responsibilities back home, while Daya starts to bloom in the hotel. Rajiv gives his father a shot at salvation but as family bonds are tested, he finds himself torn, and not knowing what he must do to keep his life together.",,2016,103,3.038,False,2016-09-02,Hotel Salvation,hi,,7.0,28
Dusk,842335,https://www.youtube.com/watch?v=Cw7Fx9ZoRfI,Ajay K Saklani,"['Aditi Charak', 'Vishal Parpagga', 'Rupeshwari Sharma', 'Asif Basra', 'Taranjit Kaur']",,"Drama, Family, Music",0,0,"Saanjh marks the debut of Producer and Director, Ajay K Saklani, who, through this movie attempts to bring to the fore the lesser known Himachali language and tries to revive the almost forgotten Tankri Script. Saanjh is the first feature film to have been made and released in the Western Himalayan/ Pahari language. The serenity of village life amidst the Himalayas reaches the peak of sublimity as the visual tour is accompanied by some of the most melodious songs rendered by Mohit Chauhan and Pavithra Chari which strike the heart strings of even those who are unfamiliar with the Pahari dialect. The movie provides a perfect audio-visual setting for a beautiful confluence of the emotional journeys of a daughter, a mother and an orphaned boy as the sun sets on their lives and dusk sets in. Saanjh was the first film in Himachali dialect to be released in cinema halls across India.",http://www.enoxx.in,2017,109,0.84,False,2017-04-14,Saanjh,pa,"When Saanjh's father sends her away to live with her grandmother in a remote village, she feels dejected and tries to escape. However with time as her bond with her grandmother becomes stronger, her understanding of home changes.",10.0,1
Begum Jaan,413548,https://www.youtube.com/watch?v=rhmT2nfc6ko,Srijit Mukherji,"['Vidya Balan', 'Naseeruddin Shah', 'Ridheema Tiwari', 'Gauahar Khan', 'Pallavi Sharda', 'Mishti Chakravarty', 'Ila Arun', 'Flora Saini', 'Vivek Mushran', 'Rajesh Sharma', 'Pitobash', 'Sumit Nijhawan', 'Ashish Vidhyarthi', 'Chunky Pandey', 'Rajit Kapoor', 'Ashok Dhanuka', 'Amitabh Bachchan', 'Raviza Chauhan']",,"Action, Drama, History",0,0,"On the eve of Independence, the chairman of the Border Commission, Sir Cyril Radcliffe decides to divide India and Pakistan into equitable halves. What the administration doesn’t account for is the line running through the middle of Begum Jaan’s brothel situated plonk on the border; with one half falling in India and the other in Pakistan.",,2017,128,2.413,False,2017-04-14,बेगम जान,hi,My Body. My House. My Country. My Rules.,6.0,21
Noor,411625,,Sunhil Sippy,"['Sonakshi Sinha', 'Gareth Lawrence', 'Kanan Gill', 'Shibani Dandekar', 'Purab Kohli', 'Sunny Leone', 'Diljit Dosanjh', 'Chloé Booyens']",,"Comedy, Romance, Drama, Adventure",0,0,"The jumbled up, crazy and happening life of journalist Noor takes a dramatic turn when she comes across a news breaking cover story",,2017,116,3.201,False,2017-04-21,Noor,hi,"One girl, many moods",4.474,19
Maatr,455332,,Ashtar Sayed,"['Raveena Tandon', 'Divya Jagdale', 'Madhur Mittal', 'Rushad Rana']",,"Thriller, Drama",0,0,"Shattered by the brutal murder of her daughter, A distraught mother takes justice into her own hands and seeks vengeance by fighting the system.",,2017,112,2.397,False,2017-04-21,मातृ,hi,,6.5,2
Mantostaan,488353,,Rahat Kazmi,"['Sonal Sehgal', 'Raghubir Yadav', 'Veerendra Saxena']",,,0,0,"Based on the four most controversial short stories of the legendary Urdu writer Saadat Hassan Manto, Mantostaan sheds light on the inhumane side of mankind. Set during the Indo-Pakistan partition in 1947, the movie highlights the retributive genocide between the religions, killing as many as 20,00,000 people and displacing over 14 million people.",,2017,92,0.667,False,2017-05-05,Mantostaan,hi,,6.0,2
Meri Pyaari Bindu,455470,,Akshay Roy,"['Ayushmann Khurrana', 'Parineeti Chopra', 'Kamalika Banerjee', 'Rajatabha Dutta', 'Prakash Belawadi', 'June Maliah', 'Kharaj Mukherjee', 'Abish Mathew', 'Biswajit Chakraborty', 'Malvika Sitlani', 'Aparajita Adhya', 'Nishant Dahiya']",,"Drama, Romance",3014770,2437852,Abhimanyu Roy is stuck with writer's block until he decides to re-live the memories of his childhood sweetheart Bindu who aspires to be a successful singer and struggles to give Abhi the one thing he craves - stability.,,2017,119,4.235,False,2017-05-11,मेरी प्यारी बिंदु,hi,,6.1,32
Sarkar 3,441868,https://www.youtube.com/watch?v=tSt9Wjw2tHo,Ram Gopal Varma,"['Amitabh Bachchan', 'Amit Sadh', 'Jackie Shroff', 'Manoj Bajpayee', 'Yami Gautam', 'Ronit Roy', 'Rohini Hattangadi', 'Bharat Dabholkar', 'Bajrangbali Singh', 'Parag Tyagi']",,Crime,0,0,"Subhash Nagre or Sarkar, the patriarch of the most powerful family of Maharashtra, continues to hold centre-stage because of his immense clout with the masses. In this outing, the Godfather is joined by his grandson Shivaji Nagre who loves and hates his grandfather with equal intensity. Will Shivaji betray Subhash? Or will he become a prey to his grandfather’s machinations?",http://erosplc.com/?page_id=2930,2017,132,2.008,False,2017-05-11,सर्कार ३,hi,Angier Than Ever,5.5,15
Half Girlfriend,413884,,Mohit Suri,"['Arjun Kapoor', 'Shraddha Kapoor', 'Rhea Chakraborty', 'Seema Biswas', 'Greg Kriek', 'Vikrant Massey', 'Anisa Butt', 'Adam Davenport']",,"Romance, Drama",7445000,12805400,"A boy meets a girl named Riya and falls in love. After struggling to convince her to be his girlfriend, she half-heartedly agrees to be his `half-girlfriend'.",,2017,135,6.991,False,2017-05-18,Half Girlfriend,hi,"More Than A Friend,  Lesser Than A Girlfriend",6.6,68
Jattu Engineer,460348,https://www.youtube.com/watch?v=GJTPXJuFmTQ,Gurmeet Ram Rahim Singh,['Gurmeet Ram Rahim Singh'],,"Comedy, Drama",0,0,"A teacher works hard to better a village that has poverty, unemployment, and a drug problem.",,2017,0,0.6,False,2017-06-29,Jattu Engineer,hi,,6.0,1
Hindi Medium,456570,https://www.youtube.com/watch?v=GjkFr48jk68,Saket Chaudhary,"['Irrfan Khan', 'Saba Qamar', 'Sanjana Sanghi', 'Deepak Dobriyal', 'Mallika Dua', 'Tillotama Shome', 'Amrita Singh', 'Delzad Hiwale', 'Swati Das', 'Jaspal Sharma', 'Dishita Sehgal', 'Kiran Khoje', 'Rajesh Sharma', 'Neelu Kohli', 'Sumit Gulati', 'Sanjay Suri', 'Neha Dhupia', 'Charu Shankar', 'Danny Sura', 'Rajiv Gupta', 'Sehajleen Chahal']",,"Comedy, Drama",3213790,52390000,"Mita and Raj Batra, an affluent couple from Delhi’s Chandni Chowk, are grappling with getting their daughter admission into an English medium school. But there is one big problem. Their zubaan is Hindi, and the elitist snobs won’t let the Hindi speaking hoi-polloi fit in.",,2017,132,8.59,False,2017-05-19,हिंदी मीडियम,hi,,7.307,140
